gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat
027780,2010-06-30,2010,2,INDL,C,D,STD,82981J109,USD,2010Q2,2010Q2,8051.9430,56.3940,4922.9760,A
027780,2010-09-30,2010,3,INDL,C,D,STD,82981J109,USD,2010Q3,2010Q3,7877.0790,35.7180,4707.2700,A
027780,2010-12-31,2010,4,INDL,C,D,STD,82981J109,USD,2010Q4,2010Q4,7768.0900,23.7010,4633.4030,A
027780,2011-03-31,2011,1,INDL,C,D,STD,82981J109,USD,2011Q1,2011Q1,7781.5300,25.1730,4493.8810,A
028034,2004-06-30,2004,2,INDL,C,D,STD,H1467J104,USD,2004Q2,2004Q2,53651.1560,4702.8060,44430.6830,A
028034,2004-09-30,2004,3,INDL,C,D,STD,H1467J104,USD,2004Q3,2004Q3,54455.6830,3985.7910,44976.1100,A
028034,2004-12-31,2004,4,INDL,C,D,STD,H1467J104,USD,2004Q4,2004Q4,56182.9770,3788.7830,46337.5850,A
028034,2005-03-31,2005,1,INDL,C,D,STD,H1467J104,USD,2005Q1,2005Q1,57008.7310,4142.0200,47039.0070,A
028034,2005-06-30,2005,2,INDL,C,D,STD,H1467J104,USD,2005Q2,2005Q2,58123.0000,3127.0000,47624.0000,A
028034,2005-09-30,2005,3,INDL,C,D,STD,H1467J104,USD,2005Q3,2005Q3,60545.0000,2621.0000,50316.0000,A
028034,2005-12-31,2005,4,INDL,C,D,STD,H1467J104,USD,2005Q4,2005Q4,62440.0000,5169.0000,50628.0000,A
028034,2006-03-31,2006,1,INDL,C,D,STD,H1467J104,USD,2006Q1,2006Q1,64847.0000,2850.0000,52690.0000,A
028034,2006-06-30,2006,2,INDL,C,D,STD,H1467J104,USD,2006Q2,2006Q2,65390.0000,3677.0000,52924.0000,A
028034,2006-09-30,2006,3,INDL,C,D,STD,H1467J104,USD,2006Q3,2006Q3,66433.0000,3553.0000,52922.0000,A
028034,2006-12-31,2006,4,INDL,C,D,STD,H1467J104,USD,2006Q4,2006Q4,67135.0000,4267.0000,52857.0000,A
028034,2007-03-31,2007,1,INDL,C,D,STD,H1467J104,USD,2007Q1,2007Q1,69774.0000,3297.0000,54815.0000,A
028034,2007-06-30,2007,2,INDL,C,D,STD,H1467J104,USD,2007Q2,2007Q2,71020.0000,3540.0000,55836.0000,A
028034,2007-09-30,2007,3,INDL,C,D,STD,H1467J104,USD,2007Q3,2007Q3,71954.0000,3446.0000,55919.0000,A
028034,2007-12-31,2007,4,INDL,C,D,STD,H1467J104,USD,2007Q4,2007Q4,72090.0000,4713.0000,55413.0000,A
028034,2008-03-31,2008,1,INDL,C,D,STD,H1467J104,USD,2008Q1,2008Q1,73919.0000,5306.0000,57184.0000,A
028034,2008-06-30,2008,2,INDL,C,D,STD,H1467J104,USD,2008Q2,2008Q2,77776.0000,3719.0000,61449.0000,A
028034,2008-09-30,2008,3,INDL,C,D,STD,H1467J104,USD,2008Q3,2008Q3,75155.0000,3493.0000,59799.0000,A
028034,2008-12-31,2008,4,INDL,C,D,STD,H1467J104,USD,2008Q4,2008Q4,72057.0000,5589.0000,57611.0000,A
028034,2009-03-31,2009,1,INDL,C,D,STD,H1467J104,USD,2009Q1,2009Q1,73127.0000,4753.0000,58409.0000,A
028034,2009-06-30,2009,2,INDL,C,D,STD,H1467J104,USD,2009Q2,2009Q2,75655.0000,4534.0000,59094.0000,A
028034,2009-09-30,2009,3,INDL,C,D,STD,H1467J104,USD,2009Q3,2009Q3,77821.0000,4442.0000,59088.0000,A
028034,2009-12-31,2009,4,INDL,C,D,STD,H1467J104,USD,2009Q4,2009Q4,77980.0000,4443.0000,58313.0000,A
028034,2010-03-31,2010,1,INDL,C,D,STD,H1467J104,USD,2010Q1,2010Q1,79329.0000,4958.0000,58693.0000,A
028034,2010-06-30,2010,2,INDL,C,D,STD,H1467J104,USD,2010Q2,2010Q2,80160.0000,4962.0000,58750.0000,A
028034,2010-09-30,2010,3,INDL,C,D,STD,H1467J104,USD,2010Q3,2010Q3,82388.0000,4686.0000,59543.0000,A
028034,2010-12-31,2010,4,INDL,C,D,STD,H1467J104,USD,2010Q4,2010Q4,83355.0000,5140.0000,60381.0000,A
028034,2011-03-31,2011,1,INDL,C,D,STD,H1467J104,USD,2011Q1,2011Q1,86220.0000,5779.0000,62844.0000,A
028169,2004-06-30,2004,2,INDL,C,D,STD,008916108,USD,2004Q2,2004Q2,2340.0000,196.0000,1454.0000,I
028169,2004-09-30,2004,3,INDL,C,D,STD,008916108,USD,2004Q3,2004Q3,2509.0000,299.0000,1503.0000,I
028169,2004-12-31,2004,4,INDL,C,D,STD,008916108,USD,2004Q4,2004Q4,2656.0000,425.0000,1530.0000,I
028169,2005-03-31,2005,1,INDL,C,D,STD,008916108,USD,2005Q1,2005Q1,2677.0000,326.0000,1700.0000,I
028169,2005-06-30,2005,2,INDL,C,D,STD,008916108,USD,2005Q2,2005Q2,2694.0000,427.0000,1615.0000,I
028169,2005-09-30,2005,3,INDL,C,D,STD,008916108,USD,2005Q3,2005Q3,2817.0000,415.0000,1668.0000,I
028169,2005-12-31,2005,4,INDL,C,D,STD,008916108,USD,2005Q4,2005Q4,2785.0000,300.0000,1605.0000,I
028169,2006-03-31,2006,1,INDL,C,D,STD,008916108,USD,2006Q1,2006Q1,3552.0000,49.0000,2403.0000,I
028169,2006-06-30,2006,2,INDL,C,D,STD,008916108,USD,2006Q2,2006Q2,3215.0000,69.0000,1898.0000,I
028169,2006-09-30,2006,3,INDL,C,D,STD,008916108,USD,2006Q3,2006Q3,3169.0000,39.0000,1850.0000,I
028169,2006-12-31,2006,4,INDL,C,D,STD,008916108,USD,2006Q4,2006Q4,3265.0000,109.0000,2032.0000,I
028169,2007-03-31,2007,1,INDL,C,D,STD,008916108,USD,2007Q1,2007Q1,3560.0000,45.0000,2309.0000,I
028169,2007-06-30,2007,2,INDL,C,D,STD,008916108,USD,2007Q2,2007Q2,3615.0000,55.0000,2039.0000,I
028169,2007-09-30,2007,3,INDL,C,D,STD,008916108,USD,2007Q3,2007Q3,4022.0000,41.0000,2332.0000,I
028169,2007-12-31,2007,4,INDL,C,D,STD,008916108,USD,2007Q4,2007Q4,5839.0000,1509.0000,2645.0000,I
028169,2008-03-31,2008,1,INDL,C,D,STD,008916108,USD,2008Q1,2008Q1,6689.0000,1762.0000,3300.0000,I
028169,2008-06-30,2008,2,INDL,C,D,STD,008916108,USD,2008Q2,2008Q2,9939.0000,178.0000,5919.0000,I
028169,2008-09-30,2008,3,INDL,C,D,STD,008916108,USD,2008Q3,2008Q3,10355.0000,208.0000,5860.0000,I
028169,2008-12-31,2008,4,INDL,C,D,STD,008916108,USD,2008Q4,2008Q4,9818.0000,374.0000,5466.0000,I
028169,2009-03-31,2009,1,INDL,C,D,STD,008916108,USD,2009Q1,2009Q1,10301.0000,174.0000,6224.0000,I
028169,2009-06-30,2009,2,INDL,C,D,STD,008916108,USD,2009Q2,2009Q2,9688.0000,359.0000,5202.0000,I
028169,2009-09-30,2009,3,INDL,C,D,STD,008916108,USD,2009Q3,2009Q3,9023.0000,333.0000,4442.0000,I
028169,2009-12-31,2009,4,INDL,C,D,STD,008916108,USD,2009Q4,2009Q4,9785.0000,1047.0000,5182.0000,I
028169,2010-03-31,2010,1,INDL,C,D,STD,008916108,USD,2010Q1,2010Q1,10401.0000,913.0000,5807.0000,I
028169,2010-06-30,2010,2,INDL,C,D,STD,008916108,USD,2010Q2,2010Q2,9795.0000,809.0000,4758.0000,I
028169,2010-09-30,2010,3,INDL,C,D,STD,008916108,USD,2010Q3,2010Q3,9778.0000,914.0000,4654.0000,I
028169,2010-12-31,2010,4,INDL,C,D,STD,008916108,USD,2010Q4,2010Q4,12717.0000,543.0000,7362.0000,I
028169,2011-03-31,2011,1,INDL,C,D,STD,008916108,USD,2011Q1,2011Q1,14231.0000,447.0000,8848.0000,I
028191,2004-06-30,2004,2,INDL,C,D,STD,V7780T103,USD,2004Q2,2004Q2,12013.6250,706.3370,7525.6040,A
028191,2004-09-30,2004,3,INDL,C,D,STD,V7780T103,USD,2004Q3,2004Q3,12001.7690,740.8740,7223.1200,A
028191,2004-12-31,2004,4,INDL,C,D,STD,V7780T103,USD,2004Q4,2004Q4,11964.0840,628.5780,7159.5640,A
028191,2005-03-31,2005,1,INDL,C,D,STD,V7780T103,USD,2005Q1,2005Q1,11600.1110,311.3400,6701.6210,A
028191,2005-06-30,2005,2,INDL,C,D,STD,V7780T103,USD,2005Q2,2005Q2,11591.5380,298.0280,6490.4190,A
028191,2005-09-30,2005,3,INDL,C,D,STD,V7780T103,USD,2005Q3,2005Q3,11244.2000,189.2060,5673.0610,A
028191,2005-12-31,2005,4,INDL,C,D,STD,V7780T103,USD,2005Q4,2005Q4,11255.7710,125.3850,5701.3060,A
028191,2006-03-31,2006,1,INDL,C,D,STD,V7780T103,USD,2006Q1,2006Q1,11551.7270,271.9770,5857.0180,A
028191,2006-06-30,2006,2,INDL,C,D,STD,V7780T103,USD,2006Q2,2006Q2,12300.0860,323.1830,6649.6260,A
028191,2006-09-30,2006,3,INDL,C,D,STD,V7780T103,USD,2006Q3,2006Q3,12211.7320,220.5380,6168.5980,A
028191,2006-12-31,2006,4,INDL,C,D,STD,V7780T103,USD,2006Q4,2006Q4,13393.0880,104.5200,7301.5130,A
028191,2007-03-31,2007,1,INDL,C,D,STD,V7780T103,USD,2007Q1,2007Q1,13694.0720,199.6160,7598.0050,A
028191,2007-06-30,2007,2,INDL,C,D,STD,V7780T103,USD,2007Q2,2007Q2,14560.3020,212.3650,8335.0520,A
028191,2007-09-30,2007,3,INDL,C,D,STD,V7780T103,USD,2007Q3,2007Q3,15165.8180,411.9060,8510.3610,A
028191,2007-12-31,2007,4,INDL,C,D,STD,V7780T103,USD,2007Q4,2007Q4,14982.2810,230.7840,8224.9380,A
028191,2008-03-31,2008,1,INDL,C,D,STD,V7780T103,USD,2008Q1,2008Q1,15551.7330,441.1270,8644.7470,A
028191,2008-06-30,2008,2,INDL,C,D,STD,V7780T103,USD,2008Q2,2008Q2,16461.0360,387.1580,9413.7300,A
028191,2008-09-30,2008,3,INDL,C,D,STD,V7780T103,USD,2008Q3,2008Q3,15770.6860,301.9630,8750.3750,A
028191,2008-12-31,2008,4,INDL,C,D,STD,V7780T103,USD,2008Q4,2008Q4,16463.3100,402.8780,9660.2980,A
028191,2009-03-31,2009,1,INDL,C,D,STD,V7780T103,USD,2009Q1,2009Q1,16191.0270,455.8840,9441.2820,A
028191,2009-06-30,2009,2,INDL,C,D,STD,V7780T103,USD,2009Q2,2009Q2,16336.6570,309.7580,9287.8220,A
028191,2009-09-30,2009,3,INDL,C,D,STD,V7780T103,USD,2009Q3,2009Q3,17186.2950,285.8630,9742.5490,A
028191,2009-12-31,2009,4,INDL,C,D,STD,V7780T103,USD,2009Q4,2009Q4,18233.4940,284.6190,10733.7770,A
028191,2010-03-31,2010,1,INDL,C,D,STD,V7780T103,USD,2010Q1,2010Q1,18037.1460,278.1040,10571.7440,A
028191,2010-06-30,2010,2,INDL,C,D,STD,V7780T103,USD,2010Q2,2010Q2,18303.0140,318.8200,11055.2470,A
028191,2010-09-30,2010,3,INDL,C,D,STD,V7780T103,USD,2010Q3,2010Q3,18605.8080,441.9300,10754.5640,A
028191,2010-12-31,2010,4,INDL,C,D,STD,V7780T103,USD,2010Q4,2010Q4,19694.9040,419.9290,11752.4020,A
028191,2011-03-31,2011,1,INDL,C,D,STD,V7780T103,USD,2011Q1,2011Q1,19775.4920,470.2580,11497.5090,A
028216,2004-06-30,2004,2,INDL,C,D,STD,759351604,USD,2004Q2,2004Q2,12508.9780,134.8450,10553.7430,A
028216,2004-09-30,2004,3,INDL,C,D,STD,759351604,USD,2004Q3,2004Q3,13313.3860,144.2020,11198.0040,A
028216,2004-12-31,2004,4,INDL,C,D,STD,759351604,USD,2004Q4,2004Q4,14048.1290,278.8650,11769.1040,A
028216,2005-03-31,2005,1,INDL,C,D,STD,759351604,USD,2005Q1,2005Q1,14429.4370,161.8780,12125.8960,A
028216,2005-06-30,2005,2,INDL,C,D,STD,759351604,USD,2005Q2,2005Q2,15029.5700,192.5400,12548.9040,A
028216,2005-09-30,2005,3,INDL,C,D,STD,759351604,USD,2005Q3,2005Q3,15449.9160,176.2230,12923.6410,A
028216,2005-12-31,2005,4,INDL,C,D,STD,759351604,USD,2005Q4,2005Q4,16193.8660,364.8300,13666.3820,A
028216,2006-03-31,2006,1,INDL,C,D,STD,759351604,USD,2006Q1,2006Q1,16563.9290,475.2880,14079.0620,A
028216,2006-06-30,2006,2,INDL,C,D,STD,759351604,USD,2006Q2,2006Q2,17816.6670,306.4410,15350.6460,A
028216,2006-09-30,2006,3,INDL,C,D,STD,759351604,USD,2006Q3,2006Q3,18478.2470,293.9160,15703.2040,A
028216,2006-12-31,2006,4,INDL,C,D,STD,759351604,USD,2006Q4,2006Q4,19036.8370,414.1710,16221.4530,A
028216,2007-03-31,2007,1,INDL,C,D,STD,759351604,USD,2007Q1,2007Q1,19825.8950,513.8660,16936.6380,A
028216,2007-06-30,2007,2,INDL,C,D,STD,759351604,USD,2007Q2,2007Q2,20334.4350,593.5560,17439.8660,A
028216,2007-09-30,2007,3,INDL,C,D,STD,759351604,USD,2007Q3,2007Q3,21099.3470,604.7840,18059.3800,A
028216,2007-12-31,2007,4,INDL,C,D,STD,759351604,USD,2007Q4,2007Q4,21598.0090,641.9410,18408.1770,A
028216,2008-03-31,2008,1,INDL,C,D,STD,759351604,USD,2008Q1,2008Q1,21812.5080,350.4190,18753.6350,A
028216,2008-06-30,2008,2,INDL,C,D,STD,759351604,USD,2008Q2,2008Q2,22410.1670,409.7700,19348.7600,A
028216,2008-09-30,2008,3,INDL,C,D,STD,759351604,USD,2008Q3,2008Q3,21844.3470,444.7750,19237.4800,A
028216,2008-12-31,2008,4,INDL,C,D,STD,759351604,USD,2008Q4,2008Q4,21658.8180,1014.9550,19042.0100,A
028216,2009-03-31,2009,1,INDL,C,D,STD,759351604,USD,2009Q1,2009Q1,21634.3140,641.0940,19161.1200,A
028216,2009-06-30,2009,2,INDL,C,D,STD,759351604,USD,2009Q2,2009Q2,22649.3490,470.9000,19550.1760,A
028216,2009-09-30,2009,3,INDL,C,D,STD,759351604,USD,2009Q3,2009Q3,24162.1130,636.2540,20389.4370,A
028216,2009-12-31,2009,4,INDL,C,D,STD,759351604,USD,2009Q4,2009Q4,25249.5010,814.0790,21381.5740,A
028216,2010-03-31,2010,1,INDL,C,D,STD,759351604,USD,2010Q1,2010Q1,26722.4580,865.3060,22557.0240,A
028216,2010-06-30,2010,2,INDL,C,D,STD,759351604,USD,2010Q2,2010Q2,27220.6060,919.4400,22777.9150,A
028216,2010-09-30,2010,3,INDL,C,D,STD,759351604,USD,2010Q3,2010Q3,28934.0280,994.8860,23936.2190,A
028216,2010-12-31,2010,4,INDL,C,D,STD,759351604,USD,2010Q4,2010Q4,29081.9080,864.1280,24041.3410,A
028216,2011-03-31,2011,1,INDL,C,D,STD,759351604,USD,2011Q1,2011Q1,29510.0190,770.4160,24487.1550,A
028349,2004-06-30,2004,2,INDL,C,D,STD,020002101,USD,2004Q2,2004Q2,139808.0000,3267.0000,119125.0000,A
028349,2004-09-30,2004,3,INDL,C,D,STD,020002101,USD,2004Q3,2004Q3,147772.0000,5061.0000,126734.0000,A
028349,2004-12-31,2004,4,INDL,C,D,STD,020002101,USD,2004Q4,2004Q4,149725.0000,6964.0000,127902.0000,A
028349,2005-03-31,2005,1,INDL,C,D,STD,020002101,USD,2005Q1,2005Q1,151466.0000,4766.0000,130141.0000,A
028349,2005-06-30,2005,2,INDL,C,D,STD,020002101,USD,2005Q2,2005Q2,154943.0000,3801.0000,132619.0000,A
028349,2005-09-30,2005,3,INDL,C,D,STD,020002101,USD,2005Q3,2005Q3,156131.0000,3682.0000,136712.0000,A
028349,2005-12-31,2005,4,INDL,C,D,STD,020002101,USD,2005Q4,2005Q4,156072.0000,5601.0000,135886.0000,A
028349,2006-03-31,2006,1,INDL,C,D,STD,020002101,USD,2006Q1,2006Q1,156807.0000,5328.0000,136262.0000,A
028349,2006-06-30,2006,2,INDL,C,D,STD,020002101,USD,2006Q2,2006Q2,157094.0000,4895.0000,136489.0000,A
028349,2006-09-30,2006,3,INDL,C,D,STD,020002101,USD,2006Q3,2006Q3,160324.0000,4172.0000,138124.0000,A
028349,2006-12-31,2006,4,INDL,C,D,STD,020002101,USD,2006Q4,2006Q4,157554.0000,4935.0000,135708.0000,A
028349,2007-03-31,2007,1,INDL,C,D,STD,020002101,USD,2007Q1,2007Q1,160089.0000,3668.0000,137598.0000,A
028349,2007-06-30,2007,2,INDL,C,D,STD,020002101,USD,2007Q2,2007Q2,160537.0000,5160.0000,138977.0000,A
028349,2007-09-30,2007,3,INDL,C,D,STD,020002101,USD,2007Q3,2007Q3,159373.0000,4176.0000,137739.0000,A
028349,2007-12-31,2007,4,INDL,C,D,STD,020002101,USD,2007Q4,2007Q4,156408.0000,6113.0000,134557.0000,A
028349,2008-03-31,2008,1,INDL,C,D,STD,020002101,USD,2008Q1,2008Q1,152210.0000,6942.0000,131907.0000,A
028349,2008-06-30,2008,2,INDL,C,D,STD,020002101,USD,2008Q2,2008Q2,150833.0000,10387.0000,131124.0000,A
028349,2008-09-30,2008,3,INDL,C,D,STD,020002101,USD,2008Q3,2008Q3,143574.0000,9062.0000,126636.0000,A
028349,2008-12-31,2008,4,INDL,C,D,STD,020002101,USD,2008Q4,2008Q4,134798.0000,12229.0000,122157.0000,A
028349,2009-03-31,2009,1,INDL,C,D,STD,020002101,USD,2009Q1,2009Q1,130371.0000,8962.0000,118100.0000,A
028349,2009-06-30,2009,2,INDL,C,D,STD,020002101,USD,2009Q2,2009Q2,133091.0000,9523.0000,117993.0000,A
028349,2009-09-30,2009,3,INDL,C,D,STD,020002101,USD,2009Q3,2009Q3,135504.0000,7050.0000,117970.0000,A
028349,2009-12-31,2009,4,INDL,C,D,STD,020002101,USD,2009Q4,2009Q4,132652.0000,5950.0000,115931.0000,A
028349,2010-03-31,2010,1,INDL,C,D,STD,020002101,USD,2010Q1,2010Q1,132386.0000,5953.0000,114798.0000,A
028349,2010-06-30,2010,2,INDL,C,D,STD,020002101,USD,2010Q2,2010Q2,130810.0000,5955.0000,112743.0000,A
028349,2010-09-30,2010,3,INDL,C,D,STD,020002101,USD,2010Q3,2010Q3,132534.0000,6665.0000,113232.0000,A
028349,2010-12-31,2010,4,INDL,C,D,STD,020002101,USD,2010Q4,2010Q4,130874.0000,7026.0000,111830.0000,A
028349,2011-03-31,2011,1,INDL,C,D,STD,020002101,USD,2011Q1,2011Q1,130425.0000,5368.0000,111084.0000,A
028520,2004-06-30,2004,2,INDL,C,D,STD,984245100,USD,2004Q2,2004Q2,9841.0680,180.8080,2677.7750,A
028520,2004-09-30,2004,3,INDL,C,D,STD,984245100,USD,2004Q3,2004Q3,10213.5820,231.8490,2678.9940,A
028520,2004-12-31,2004,4,INDL,C,D,STD,984245100,USD,2004Q4,2004Q4,10390.4100,302.4180,2968.7360,A
028520,2005-03-31,2005,1,INDL,C,D,STD,984245100,USD,2005Q1,2005Q1,10884.2300,387.2690,2919.5670,A
028520,2005-06-30,2005,2,INDL,C,D,STD,984245100,USD,2005Q2,2005Q2,10249.3020,178.5820,2840.0430,A
028520,2005-09-30,2005,3,INDL,C,D,STD,984245100,USD,2005Q3,2005Q3,10586.0900,230.8250,2730.8560,A
028520,2005-12-31,2005,4,INDL,C,D,STD,984245100,USD,2005Q4,2005Q4,10608.7850,174.4870,3186.1910,A
028520,2006-03-31,2006,1,INDL,C,D,STD,984245100,USD,2006Q1,2006Q1,10730.7480,259.6510,3139.3850,A
028520,2006-06-30,2006,2,INDL,C,D,STD,984245100,USD,2006Q2,2006Q2,10547.0470,207.6290,3150.6600,A
028520,2006-09-30,2006,3,INDL,C,D,STD,984245100,USD,2006Q3,2006Q3,10962.7010,170.6280,3303.7480,A
028520,2006-12-31,2006,4,INDL,C,D,STD,984245100,USD,2006Q4,2006Q4,11532.7810,354.8400,3600.2060,A
028520,2007-03-31,2007,1,INDL,C,D,STD,984245100,USD,2007Q1,2007Q1,11072.7440,309.1180,3591.9630,A
028520,2007-06-30,2007,2,INDL,C,D,STD,984245100,USD,2007Q2,2007Q2,11515.1660,132.1350,3701.7200,A
028520,2007-09-30,2007,3,INDL,C,D,STD,984245100,USD,2007Q3,2007Q3,11500.5730,132.3590,3560.6410,A
028520,2007-12-31,2007,4,INDL,C,D,STD,984245100,USD,2007Q4,2007Q4,12095.8610,270.1580,3822.8530,A
028520,2008-03-31,2008,1,INDL,C,D,STD,984245100,USD,2008Q1,2008Q1,11540.7430,489.2460,4228.7080,A
028520,2008-06-30,2008,2,INDL,C,D,STD,984245100,USD,2008Q2,2008Q2,12179.1780,206.7190,5053.0140,A
028520,2008-09-30,2008,3,INDL,C,D,STD,984245100,USD,2008Q3,2008Q3,12536.6340,310.2540,5248.5670,A
028520,2008-12-31,2008,4,INDL,C,D,STD,984245100,USD,2008Q4,2008Q4,11342.6800,352.9440,5434.3510,A
028520,2009-03-31,2009,1,INDL,C,D,STD,984245100,USD,2009Q1,2009Q1,10662.7500,416.1390,5051.3440,A
028520,2009-06-30,2009,2,INDL,C,D,STD,984245100,USD,2009Q2,2009Q2,10290.6420,459.9950,5311.1880,A
028520,2009-09-30,2009,3,INDL,C,D,STD,984245100,USD,2009Q3,2009Q3,10188.1270,476.1740,4997.7320,A
028520,2009-12-31,2009,4,INDL,C,D,STD,984245100,USD,2009Q4,2009Q4,10562.2030,562.4190,5611.6040,A
028520,2010-03-31,2010,1,INDL,C,D,STD,984245100,USD,2010Q1,2010Q1,10890.4220,899.1520,5610.8440,A
028520,2010-06-30,2010,2,INDL,C,D,STD,984245100,USD,2010Q2,2010Q2,10986.5110,774.1890,5945.1200,A
028520,2010-09-30,2010,3,INDL,C,D,STD,984245100,USD,2010Q3,2010Q3,11427.1920,889.3080,6061.3560,A
028520,2010-12-31,2010,4,INDL,C,D,STD,984245100,USD,2010Q4,2010Q4,11731.1100,636.2990,6936.8380,A
028520,2011-03-31,2011,1,INDL,C,D,STD,984245100,USD,2011Q1,2011Q1,12066.8630,746.7080,6916.1400,A
028844,2004-06-30,2004,2,INDL,C,D,STD,191241108,USD,2004Q2,2004Q2,5397.4690,207.0550,3120.7310,A
028844,2004-09-30,2004,3,INDL,C,D,STD,191241108,USD,2004Q3,2004Q3,5581.3790,306.7190,3133.0700,A
028844,2004-12-31,2004,4,INDL,C,D,STD,191241108,USD,2004Q4,2004Q4,6012.7310,323.0220,3313.3400,A
028844,2005-03-31,2005,1,INDL,C,D,STD,191241108,USD,2005Q1,2005Q1,6011.1840,289.9710,3276.9090,A
028844,2005-06-30,2005,2,INDL,C,D,STD,191241108,USD,2005Q2,2005Q2,6429.1550,510.0280,3483.8440,A
028844,2005-09-30,2005,3,INDL,C,D,STD,191241108,USD,2005Q3,2005Q3,6193.6980,248.1930,3109.4530,A
028844,2005-12-31,2005,4,INDL,C,D,STD,191241108,USD,2005Q4,2005Q4,6318.0280,184.2300,3050.5270,A
028844,2006-03-31,2006,1,INDL,C,D,STD,191241108,USD,2006Q1,2006Q1,6336.0250,275.9220,3049.3670,A
028844,2006-06-30,2006,2,INDL,C,D,STD,191241108,USD,2006Q2,2006Q2,6260.0450,303.9910,2987.7290,A
028844,2006-09-30,2006,3,INDL,C,D,STD,191241108,USD,2006Q3,2006Q3,6580.4600,387.6110,3041.6760,A
028844,2006-12-31,2006,4,INDL,C,D,STD,191241108,USD,2006Q4,2006Q4,6946.9880,437.3350,3105.6990,A
028844,2007-03-31,2007,1,INDL,C,D,STD,191241108,USD,2007Q1,2007Q1,7235.6400,702.5460,3346.4650,A
028844,2007-06-30,2007,2,INDL,C,D,STD,191241108,USD,2007Q2,2007Q2,7439.9680,647.6310,3229.6270,A
028844,2007-09-30,2007,3,INDL,C,D,STD,191241108,USD,2007Q3,2007Q3,7595.1150,747.5650,3219.5950,A
028844,2007-12-31,2007,4,INDL,C,D,STD,191241108,USD,2007Q4,2007Q4,7985.6000,775.3110,3334.0050,A
028844,2008-03-31,2008,1,INDL,C,D,STD,191241108,USD,2008Q1,2008Q1,8218.4380,718.2500,3258.4190,A
028844,2008-06-30,2008,2,INDL,C,D,STD,191241108,USD,2008Q2,2008Q2,8652.8850,481.8750,3442.6170,A
028844,2008-09-30,2008,3,INDL,C,D,STD,191241108,USD,2008Q3,2008Q3,7984.5250,321.7100,3083.5900,A
028844,2008-12-31,2008,4,INDL,C,D,STD,191241108,USD,2008Q4,2008Q4,7081.9840,475.9260,2916.5700,A
028844,2009-03-31,2009,1,INDL,C,D,STD,191241108,USD,2009Q1,2009Q1,7210.8370,686.8400,3097.6780,A
028844,2009-06-30,2009,2,INDL,C,D,STD,191241108,USD,2009Q2,2009Q2,7946.3170,862.8710,3278.8930,A
028844,2009-09-30,2009,3,INDL,C,D,STD,191241108,USD,2009Q3,2009Q3,7918.5490,663.6250,3017.3950,A
028844,2009-12-31,2009,4,INDL,C,D,STD,191241108,USD,2009Q4,2009Q4,8474.8350,762.3140,3230.9930,A
028844,2010-03-31,2010,1,INDL,C,D,STD,191241108,USD,2010Q1,2010Q1,8759.4000,1193.5290,3267.5100,A
028844,2010-06-30,2010,2,INDL,C,D,STD,191241108,USD,2010Q2,2010Q2,8154.8800,731.2210,2894.7990,A
028844,2010-09-30,2010,3,INDL,C,D,STD,191241108,USD,2010Q3,2010Q3,8693.9890,889.7600,3073.4140,A
028844,2010-12-31,2010,4,INDL,C,D,STD,191241108,USD,2010Q4,2010Q4,9211.4680,1012.2350,3244.9030,A
028844,2011-03-31,2011,1,INDL,C,D,STD,191241108,USD,2011Q1,2011Q1,9636.6540,1131.8280,3630.9480,A
029028,2004-08-31,2004,4,INDL,C,D,STD,22160K105,USD,2004Q3,2004Q4,15092.5480,3129.8820,7408.4720,A
029028,2004-11-30,2005,1,INDL,C,D,STD,22160K105,USD,2004Q4,2005Q1,16410.3180,3226.4390,8140.5870,A
029028,2005-02-28,2005,2,INDL,C,D,STD,22160K105,USD,2005Q1,2005Q2,16449.0670,3788.3880,7773.6050,A
029028,2005-05-31,2005,3,INDL,C,D,STD,22160K105,USD,2005Q2,2005Q3,16782.4190,4050.8990,7862.0590,A
029028,2005-08-31,2005,4,INDL,C,D,STD,22160K105,USD,2005Q3,2005Q4,16513.6420,3459.8570,7573.9190,A
029028,2005-11-30,2006,1,INDL,C,D,STD,22160K105,USD,2005Q4,2006Q1,17382.2200,3289.4780,8255.6570,A
029028,2006-02-28,2006,2,INDL,C,D,STD,22160K105,USD,2006Q1,2006Q2,17175.5660,3517.3910,8048.3680,A
029028,2006-05-31,2006,3,INDL,C,D,STD,22160K105,USD,2006Q2,2006Q3,17284.3270,3301.7520,7983.4840,A
029028,2006-08-31,2006,4,INDL,C,D,STD,22160K105,USD,2006Q3,2006Q4,17495.0700,2833.1200,8288.2730,A
029028,2006-11-30,2007,1,INDL,C,D,STD,22160K105,USD,2006Q4,2007Q1,18415.1740,2613.9340,9378.7330,A
029028,2007-02-28,2007,2,INDL,C,D,STD,22160K105,USD,2007Q1,2007Q2,17925.2210,2233.3190,9070.6730,A
029028,2007-05-31,2007,3,INDL,C,D,STD,22160K105,USD,2007Q2,2007Q3,19538.4850,3821.0260,10989.5230,A
029028,2007-08-31,2007,4,INDL,C,D,STD,22160K105,USD,2007Q3,2007Q4,19606.5860,3355.5200,10913.9280,A
029028,2007-11-30,2008,1,INDL,C,D,STD,22160K105,USD,2007Q4,2008Q1,21004.0690,3210.0570,12171.1810,A
