gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat,mkvaltq
022821,2008-09-30,2008,3,INDL,C,D,STD,204449300,USD,2008Q3,2008Q3,3132.2520,112.1990,1439.8620,A,
022821,2008-12-31,2008,4,INDL,C,D,STD,204449300,USD,2008Q4,2008Q4,2333.9710,133.2150,1383.7950,A,
023592,2005-03-31,2005,1,INDL,C,D,STD,55262L100,USD,2005Q1,2005Q1,61426.1080,6634.5710,48721.1400,I,
023592,2005-06-30,2005,2,INDL,C,D,STD,55262L100,USD,2005Q2,2005Q2,63035.4920,6234.1950,50206.3410,I,
023592,2005-09-30,2005,3,INDL,C,D,STD,55262L100,USD,2005Q3,2005Q3,62627.2520,4165.9660,49394.9880,I,
023877,2005-03-31,2005,1,INDL,C,D,STD,222862104,USD,2005Q1,2005Q1,4596.8940,744.6130,2473.5990,I,
023877,2005-06-30,2005,2,INDL,C,D,STD,222862104,USD,2005Q2,2005Q2,4639.0260,828.8190,2367.9890,I,
023877,2005-09-30,2005,3,INDL,C,D,STD,222862104,USD,2005Q3,2005Q3,4730.5190,857.9020,2309.2800,I,
023877,2005-12-31,2005,4,INDL,C,D,STD,222862104,USD,2005Q4,2005Q4,4895.1720,937.2610,2340.4690,I,
023877,2006-03-31,2006,1,INDL,C,D,STD,222862104,USD,2006Q1,2006Q1,5254.1810,1242.1630,2713.8390,I,8663.8440
023877,2006-06-30,2006,2,INDL,C,D,STD,222862104,USD,2006Q2,2006Q2,5284.7430,1303.1460,2694.8900,I,8729.6913
023877,2006-09-30,2006,3,INDL,C,D,STD,222862104,USD,2006Q3,2006Q3,5358.9210,1407.5800,2583.4130,I,8210.0726
023877,2006-12-31,2006,4,INDL,C,D,STD,222862104,USD,2006Q4,2006Q4,5665.1070,1663.2280,2712.1050,I,7980.0221
023877,2007-03-31,2007,1,INDL,C,D,STD,222862104,USD,2007Q1,2007Q1,6295.5970,2133.0320,3397.5180,I,8760.3348
023877,2007-06-30,2007,2,INDL,C,D,STD,222862104,USD,2007Q2,2007Q2,6411.0760,1787.2030,3480.7140,I,9010.4068
023877,2007-09-30,2007,3,INDL,C,D,STD,222862104,USD,2007Q3,2007Q3,7473.1560,1868.4370,4326.8290,I,9663.1415
023877,2007-12-31,2007,4,INDL,C,D,STD,222862104,USD,2007Q4,2007Q4,7158.7910,1100.7830,3857.3120,I,9162.1830
023877,2008-03-31,2008,1,INDL,C,D,STD,222862104,USD,2008Q1,2008Q1,7300.2770,984.8150,4012.9320,I,6119.8442
023877,2008-06-30,2008,2,INDL,C,D,STD,222862104,USD,2008Q2,2008Q2,7130.8490,909.4550,3814.1700,I,4614.0752
023877,2008-09-30,2008,3,INDL,C,D,STD,222862104,USD,2008Q3,2008Q3,7171.1380,1101.2950,3864.1290,I,4846.5974
023877,2008-12-31,2008,4,INDL,C,D,STD,222862104,USD,2008Q4,2008Q4,7727.3980,1461.2430,4296.7290,I,2206.5254
023877,2009-03-31,2009,1,INDL,C,D,STD,222862104,USD,2009Q1,2009Q1,8102.0780,1801.7340,4601.8390,I,1921.1759
023877,2009-06-30,2009,2,INDL,C,D,STD,222862104,USD,2009Q2,2009Q2,8124.0590,1824.8290,4597.9930,I,2798.3050
023877,2009-09-30,2009,3,INDL,C,D,STD,222862104,USD,2009Q3,2009Q3,8184.8780,2047.2640,4582.2290,I,2953.8405
023877,2009-12-31,2009,4,INDL,C,D,STD,222862104,USD,2009Q4,2009Q4,8166.5320,1860.6600,4453.9780,I,3594.6771
023877,2010-03-31,2010,1,INDL,C,D,STD,222862104,USD,2010Q1,2010Q1,7990.0880,1376.2430,4170.9770,I,3657.5959
023877,2010-06-30,2010,2,INDL,C,D,STD,222862104,USD,2010Q2,2010Q2,8191.7880,1511.4250,4348.2980,I,2624.1894
023877,2010-09-30,2010,3,INDL,C,D,STD,222862104,USD,2010Q3,2010Q3,8384.3970,1801.6800,4328.0080,I,3195.9778
023877,2010-12-31,2010,4,INDL,C,D,STD,222862104,USD,2010Q4,2010Q4,8495.5850,1870.8370,4296.4190,I,3944.8728
023877,2011-03-31,2011,1,INDL,C,D,STD,222862104,USD,2011Q1,2011Q1,8603.9830,1817.8760,4334.1450,I,4722.4485
024287,2005-03-31,2005,1,INDL,C,D,STD,023139884,USD,2005Q1,2005Q1,18625.7760,566.9080,13512.5480,A,
024287,2005-06-30,2005,2,INDL,C,D,STD,023139884,USD,2005Q2,2005Q2,19529.9240,294.4420,14236.8500,A,
024287,2005-09-30,2005,3,INDL,C,D,STD,023139884,USD,2005Q3,2005Q3,19062.3010,235.5650,13868.3060,A,
024287,2005-12-31,2005,4,INDL,C,D,STD,023139884,USD,2005Q4,2005Q4,19725.1400,1014.4270,14352.9330,A,
024287,2006-03-31,2006,1,INDL,C,D,STD,023139884,USD,2006Q1,2006Q1,19736.3820,536.3880,14261.4950,A,8414.1976
024287,2006-06-30,2006,2,INDL,C,D,STD,023139884,USD,2006Q2,2006Q2,20273.7700,474.5930,14643.5490,A,8579.9745
024287,2006-09-30,2006,3,INDL,C,D,STD,023139884,USD,2006Q3,2006Q3,21010.6910,519.9450,15005.3740,A,8787.4708
024287,2006-12-31,2006,4,INDL,C,D,STD,023139884,USD,2006Q4,2006Q4,20267.8130,827.5890,14083.6240,A,9417.3711
024287,2007-03-31,2007,1,INDL,C,D,STD,023139884,USD,2007Q1,2007Q1,20111.8600,301.6850,14122.6810,A,8792.3423
024287,2007-06-30,2007,2,INDL,C,D,STD,023139884,USD,2007Q2,2007Q2,21061.7410,597.7080,15019.9120,A,8870.1003
024287,2007-09-30,2007,3,INDL,C,D,STD,023139884,USD,2007Q3,2007Q3,21981.0910,712.9470,16331.1790,A,6388.4476
024287,2007-12-31,2007,4,INDL,C,D,STD,023139884,USD,2007Q4,2007Q4,23565.0110,1175.9010,21285.1180,A,2616.9435
024287,2008-03-31,2008,1,INDL,C,D,STD,023139884,USD,2008Q1,2008Q1,24919.2620,1652.1220,23633.5240,A,1649.2668
024287,2008-06-30,2008,2,INDL,C,D,STD,023139884,USD,2008Q2,2008Q2,22875.0810,1709.1940,20935.6120,A,384.3669
024287,2008-09-30,2008,3,INDL,C,D,STD,023139884,USD,2008Q3,2008Q3,20446.1750,1491.2430,21333.0870,A,669.2412
024287,2008-12-31,2008,4,INDL,C,D,STD,023139884,USD,2008Q4,2008Q4,17256.3980,1645.2840,20338.7070,A,373.4107
024287,2009-03-31,2009,1,INDL,C,D,STD,023139884,USD,2009Q1,2009Q1,20182.3970,1199.2400,23367.8640,A,224.1307
024287,2009-06-30,2009,2,INDL,C,D,STD,023139884,USD,2009Q2,2009Q2,20045.1650,2268.5620,24631.6090,A,264.5497
024287,2009-09-30,2009,3,INDL,C,D,STD,023139884,USD,2009Q3,2009Q3,18099.0560,1625.5010,20273.5970,A,483.1529
024287,2009-12-31,2009,4,INDL,C,D,STD,023139884,USD,2009Q4,2009Q4,18886.3670,1179.8680,20520.0120,A,238.7063
024287,2010-03-31,2010,1,INDL,C,D,STD,023139884,USD,2010Q1,2010Q1,35815.6770,2966.8540,37292.4620,A,160.5700
024287,2010-06-30,2010,2,INDL,C,D,STD,023139884,USD,2010Q2,2010Q2,30055.7850,716.0620,31478.4640,A,202.3554
024287,2010-09-30,2010,3,INDL,C,D,STD,023139884,USD,2010Q3,2010Q3,31328.2390,778.9860,32545.8190,A,167.6722
024287,2010-12-31,2010,4,INDL,C,D,STD,023139884,USD,2010Q4,2010Q4,29047.1130,814.4150,30401.3410,A,33.5660
024287,2011-03-31,2011,1,INDL,C,D,STD,023139884,USD,2011Q1,2011Q1,27410.3040,904.0370,29504.2010,A,46.5741
024522,2005-01-31,2004,4,INDL,C,D,STD,824911101,USD,2004Q4,2004Q4,1433.2030,25.1100,794.7760,I,
024522,2005-04-30,2005,1,INDL,C,D,STD,824911101,USD,2005Q1,2005Q1,1442.6010,26.8000,796.3060,I,
024522,2005-07-31,2005,2,INDL,C,D,STD,824911101,USD,2005Q2,2005Q2,1392.6180,41.4310,731.8440,I,
024522,2005-10-31,2005,3,INDL,C,D,STD,824911101,USD,2005Q3,2005Q3,1456.5890,33.2150,808.0920,I,
024731,2005-03-31,2005,1,INDL,C,D,STD,49446R109,USD,2005Q1,2005Q1,4838.6220,96.1410,2444.0120,A,
024731,2005-06-30,2005,2,INDL,C,D,STD,49446R109,USD,2005Q2,2005Q2,4989.8220,47.3770,2562.1250,A,
024731,2005-09-30,2005,3,INDL,C,D,STD,49446R109,USD,2005Q3,2005Q3,5168.4760,69.9400,2699.5280,A,
024731,2005-12-31,2005,4,INDL,C,D,STD,49446R109,USD,2005Q4,2005Q4,5534.6360,76.2730,3024.5780,A,
024731,2006-03-31,2006,1,INDL,C,D,STD,49446R109,USD,2006Q1,2006Q1,6375.8080,158.8780,3272.6440,A,9771.8474
024731,2006-06-30,2006,2,INDL,C,D,STD,49446R109,USD,2006Q2,2006Q2,6761.8500,122.3460,3559.7710,A,8781.1725
024731,2006-09-30,2006,3,INDL,C,D,STD,49446R109,USD,2006Q3,2006Q3,7123.8060,102.7950,3838.9820,A,10347.6176
024731,2006-12-31,2006,4,INDL,C,D,STD,49446R109,USD,2006Q4,2006Q4,7869.2800,345.0650,4077.0790,A,11276.6065
024731,2007-03-31,2007,1,INDL,C,D,STD,49446R109,USD,2007Q1,2007Q1,7985.2310,120.0440,4112.4410,A,12279.4581
024731,2007-06-30,2007,2,INDL,C,D,STD,49446R109,USD,2007Q2,2007Q2,8625.2500,109.5310,4704.0530,A,9600.8352
024731,2007-09-30,2007,3,INDL,C,D,STD,49446R109,USD,2007Q3,2007Q3,8898.3780,45.4390,4976.0610,A,11423.0751
024731,2007-12-31,2007,4,INDL,C,D,STD,49446R109,USD,2007Q4,2007Q4,9097.8160,87.4990,4755.0830,A,9202.0656
024731,2008-03-31,2008,1,INDL,C,D,STD,49446R109,USD,2008Q1,2008Q1,9431.5930,150.9610,5087.3440,A,9925.5605
024731,2008-06-30,2008,2,INDL,C,D,STD,49446R109,USD,2008Q2,2008Q2,9594.2460,123.1830,5248.7030,A,8768.1836
024731,2008-09-30,2008,3,INDL,C,D,STD,49446R109,USD,2008Q3,2008Q3,9756.6620,124.0910,4968.6660,A,9834.6470
024731,2008-12-31,2008,4,INDL,C,D,STD,49446R109,USD,2008Q4,2008Q4,9397.1470,136.1770,5076.5610,A,4955.3607
024731,2009-03-31,2009,1,INDL,C,D,STD,49446R109,USD,2009Q1,2009Q1,9392.9690,149.9820,5191.2100,A,2065.6296
024731,2009-06-30,2009,2,INDL,C,D,STD,49446R109,USD,2009Q2,2009Q2,9338.3470,188.9250,4557.9340,A,3782.3979
024731,2009-09-30,2009,3,INDL,C,D,STD,49446R109,USD,2009Q3,2009Q3,9288.0410,140.7570,4422.6430,A,4912.4288
024731,2009-12-31,2009,4,INDL,C,D,STD,49446R109,USD,2009Q4,2009Q4,10162.2050,122.0580,4943.9230,A,5486.8615
024731,2010-03-31,2010,1,INDL,C,D,STD,49446R109,USD,2010Q1,2010Q1,10262.4630,137.4370,5053.4160,A,6344.9134
024731,2010-06-30,2010,2,INDL,C,D,STD,49446R109,USD,2010Q2,2010Q2,9883.0070,135.2830,4746.2480,A,5454.3955
024731,2010-09-30,2010,3,INDL,C,D,STD,49446R109,USD,2010Q3,2010Q3,9814.5080,158.1160,4553.8610,A,6389.5113
024731,2010-12-31,2010,4,INDL,C,D,STD,49446R109,USD,2010Q4,2010Q4,9833.8750,125.1540,4577.5290,A,7331.8890
024731,2011-03-31,2011,1,INDL,C,D,STD,49446R109,USD,2011Q1,2011Q1,9895.1580,148.0380,4680.4340,A,7461.6657
025124,2005-03-31,2005,1,INDL,C,D,STD,G54950103,USD,2005Q1,2005Q1,9832.0000,26.0000,5960.0000,A,
025124,2005-06-30,2005,2,INDL,C,D,STD,G54950103,USD,2005Q2,2005Q2,9937.0000,28.0000,5891.0000,A,
025124,2005-09-30,2005,3,INDL,C,D,STD,G54950103,USD,2005Q3,2005Q3,10182.0000,19.0000,6084.0000,A,
025124,2005-12-31,2005,4,INDL,C,D,STD,G54950103,USD,2005Q4,2005Q4,10491.0000,173.0000,6387.0000,A,
025124,2006-03-31,2006,1,INDL,C,D,STD,G54950103,USD,2006Q1,2006Q1,10616.0000,32.0000,6284.0000,A,17819.9026
025124,2006-06-30,2006,2,INDL,C,D,STD,G54950103,USD,2006Q2,2006Q2,10839.0000,21.0000,6367.0000,A,17407.3320
025124,2006-09-30,2006,3,INDL,C,D,STD,G54950103,USD,2006Q3,2006Q3,10925.0000,22.0000,6222.0000,A,19102.7048
025124,2006-12-31,2006,4,INDL,C,D,STD,G54950103,USD,2006Q4,2006Q4,11102.0000,36.0000,6326.0000,A,19036.6831
025124,2007-03-31,2007,1,INDL,C,D,STD,G54950103,USD,2007Q1,2007Q1,11748.0000,26.0000,7051.0000,A,20065.5409
025124,2007-06-30,2007,2,INDL,C,D,STD,G54950103,USD,2007Q2,2007Q2,12251.0000,22.0000,7167.0000,A,23026.3615
025124,2007-09-30,2007,3,INDL,C,D,STD,G54950103,USD,2007Q3,2007Q3,12751.0000,26.0000,7634.0000,A,26460.7054
025124,2007-12-31,2007,4,INDL,C,D,STD,G54950103,USD,2007Q4,2007Q4,13382.0000,17.0000,7919.0000,A,27986.9405
025124,2008-03-31,2008,1,INDL,C,D,STD,G54950103,USD,2008Q1,2008Q1,14000.0000,21.0000,8447.0000,A,26373.8449
025124,2008-06-30,2008,2,INDL,C,D,STD,G54950103,USD,2008Q2,2008Q2,14428.0000,27.0000,8440.0000,A,29684.1864
025124,2008-09-30,2008,3,INDL,C,D,STD,G54950103,USD,2008Q3,2008Q3,13878.0000,24.0000,8680.0000,A,22124.4008
025124,2008-12-31,2008,4,INDL,C,D,STD,G54950103,USD,2008Q4,2008Q4,13054.0000,32.0000,8743.0000,A,18215.2690
025124,2009-03-31,2009,1,INDL,C,D,STD,G54950103,USD,2009Q1,2009Q1,12857.0000,54.0000,8482.0000,A,20689.4544
025124,2009-06-30,2009,2,INDL,C,D,STD,G54950103,USD,2009Q2,2009Q2,13586.0000,33.0000,8640.0000,A,21804.0628
025124,2009-09-30,2009,3,INDL,C,D,STD,G54950103,USD,2009Q3,2009Q3,14171.0000,65.0000,8764.0000,A,25063.3089
025124,2009-12-31,2009,4,INDL,C,D,STD,G54950103,USD,2009Q4,2009Q4,14317.0000,45.0000,8669.0000,A,24613.2482
025124,2010-03-31,2010,1,INDL,C,D,STD,G54950103,USD,2010Q1,2010Q1,14727.0000,376.0000,8997.0000,A,25393.6840
025124,2010-06-30,2010,2,INDL,C,D,STD,G54950103,USD,2010Q2,2010Q2,14292.0000,48.0000,8525.0000,A,23257.8794
025124,2010-09-30,2010,3,INDL,C,D,STD,G54950103,USD,2010Q3,2010Q3,15057.0000,71.0000,8727.0000,A,27653.8588
025124,2010-12-31,2010,4,INDL,C,D,STD,G54950103,USD,2010Q4,2010Q4,15274.0000,39.0000,9129.0000,A,29022.4027
025124,2011-03-31,2011,1,INDL,C,D,STD,G54950103,USD,2011Q1,2011Q1,15834.0000,86.0000,9297.0000,A,30823.5096
025157,2005-03-31,2005,1,INDL,C,D,STD,32008D106,USD,2005Q1,2005Q1,32157.5000,712.9000,24065.3000,I,
025157,2005-06-30,2005,2,INDL,C,D,STD,32008D106,USD,2005Q2,2005Q2,33947.4000,811.2000,25830.9000,I,
025157,2005-09-30,2005,3,INDL,C,D,STD,32008D106,USD,2005Q3,2005Q3,32932.4000,1037.3000,24730.9000,I,
025157,2005-12-31,2005,4,INDL,C,D,STD,32008D106,USD,2005Q4,2005Q4,34248.5000,1371.3000,25711.8000,I,
025157,2006-03-31,2006,1,INDL,C,D,STD,32008D106,USD,2006Q1,2006Q1,33079.7000,1246.4000,24295.0000,I,35845.3920
025157,2006-06-30,2006,2,INDL,C,D,STD,32008D106,USD,2006Q2,2006Q2,35095.1000,1705.1000,25901.5000,I,34464.6080
025157,2006-09-30,2006,3,INDL,C,D,STD,32008D106,USD,2006Q3,2006Q3,34257.7000,3434.9000,24002.4000,I,32163.6000
025157,2006-12-31,2006,4,INDL,C,D,STD,32008D106,USD,2006Q4,2006Q4,34460.7000,1181.6000,24207.6000,I,19214.0080
025157,2007-03-31,2007,1,INDL,C,D,STD,32008D106,USD,2007Q1,2007Q1,32692.3000,1004.3000,22425.4000,I,20293.3600
025157,2007-06-30,2007,2,INDL,C,D,STD,32008D106,USD,2007Q2,2007Q2,33230.6000,924.5000,22742.9000,I,24633.1800
025157,2007-09-30,2007,3,INDL,C,D,STD,32008D106,USD,2007Q3,2007Q3,53967.9000,1676.7000,46777.9000,I,
025157,2007-12-31,2007,4,INDL,C,D,STD,32008D106,USD,2007Q4,2007Q4,52324.3000,613.3000,45442.4000,I,
025157,2008-03-31,2008,1,INDL,C,D,STD,32008D106,USD,2008Q1,2008Q1,50271.1000,701.9000,43492.3000,I,
025157,2008-06-30,2008,2,INDL,C,D,STD,32008D106,USD,2008Q2,2008Q2,47401.2000,655.3000,40558.3000,I,
025157,2008-09-30,2008,3,INDL,C,D,STD,32008D106,USD,2008Q3,2008Q3,44069.3000,578.9000,37663.2000,I,
025157,2008-12-31,2008,4,INDL,C,D,STD,32008D106,USD,2008Q4,2008Q4,38176.1000,406.3000,35773.8000,I,
025157,2009-03-31,2009,1,INDL,C,D,STD,32008D106,USD,2009Q1,2009Q1,36740.9000,422.1000,34684.5000,I,
025157,2009-06-30,2009,2,INDL,C,D,STD,32008D106,USD,2009Q2,2009Q2,41412.2000,768.0000,35651.0000,I,
025157,2009-09-30,2009,3,INDL,C,D,STD,32008D106,USD,2009Q3,2009Q3,40547.7000,590.2000,34922.1000,I,
025157,2009-12-31,2009,4,INDL,C,D,STD,32008D106,USD,2009Q4,2009Q4,39735.4000,737.0000,34408.4000,I,
025157,2010-03-31,2010,1,INDL,C,D,STD,32008D106,USD,2010Q1,2010Q1,38931.2000,731.4000,33944.7000,I,
025157,2010-06-30,2010,2,INDL,C,D,STD,32008D106,USD,2010Q2,2010Q2,37991.5000,583.7000,33539.7000,I,
025157,2010-09-30,2010,3,INDL,C,D,STD,32008D106,USD,2010Q3,2010Q3,37264.0000,442.0000,33030.9000,I,
025157,2010-12-31,2010,4,INDL,C,D,STD,32008D106,USD,2010Q4,2010Q4,37544.1000,509.5000,33456.1000,I,
025157,2011-03-31,2011,1,INDL,C,D,STD,32008D106,USD,2011Q1,2011Q1,36841.0000,335.5000,32842.3000,I,
025279,2005-03-31,2005,1,INDL,C,D,STD,101137107,USD,2005Q1,2005Q1,7819.0000,956.0000,3429.0000,A,
025279,2005-06-30,2005,2,INDL,C,D,STD,101137107,USD,2005Q2,2005Q2,8083.0000,883.0000,3866.0000,A,
025279,2005-09-30,2005,3,INDL,C,D,STD,101137107,USD,2005Q3,2005Q3,8076.0000,917.0000,4175.0000,A,
025279,2005-12-31,2005,4,INDL,C,D,STD,101137107,USD,2005Q4,2005Q4,8196.0000,848.0000,3914.0000,A,
025279,2006-03-31,2006,1,INDL,C,D,STD,101137107,USD,2006Q1,2006Q1,9109.0000,1083.0000,4438.0000,A,18942.8819
025279,2006-06-30,2006,2,INDL,C,D,STD,101137107,USD,2006Q2,2006Q2,30611.0000,1157.0000,15725.0000,A,24770.9159
025279,2006-09-30,2006,3,INDL,C,D,STD,101137107,USD,2006Q3,2006Q3,30752.0000,1541.0000,15736.0000,A,21790.5803
025279,2006-12-31,2006,4,INDL,C,D,STD,101137107,USD,2006Q4,2006Q4,31096.0000,1668.0000,15798.0000,A,25334.8993
025279,2007-03-31,2007,1,INDL,C,D,STD,101137107,USD,2007Q1,2007Q1,31069.0000,1340.0000,15520.0000,A,21553.0346
025279,2007-06-30,2007,2,INDL,C,D,STD,101137107,USD,2007Q2,2007Q2,31265.0000,1514.0000,15463.0000,A,22816.0410
025279,2007-09-30,2007,3,INDL,C,D,STD,101137107,USD,2007Q3,2007Q3,31334.0000,1237.0000,15817.0000,A,20788.1784
025279,2007-12-31,2007,4,INDL,C,D,STD,101137107,USD,2007Q4,2007Q4,31197.0000,1452.0000,16100.0000,A,17343.0631
025279,2008-03-31,2008,1,INDL,C,D,STD,101137107,USD,2008Q1,2008Q1,30346.0000,1739.0000,14955.0000,A,19247.2781
025279,2008-06-30,2008,2,INDL,C,D,STD,101137107,USD,2008Q2,2008Q2,29901.0000,1616.0000,14266.0000,A,18419.9202
025279,2008-09-30,2008,3,INDL,C,D,STD,101137107,USD,2008Q3,2008Q3,29826.0000,1734.0000,14136.0000,A,18419.2332
025279,2008-12-31,2008,4,INDL,C,D,STD,101137107,USD,2008Q4,2008Q4,27139.0000,1641.0000,13965.0000,A,11622.6626
025279,2009-03-31,2009,1,INDL,C,D,STD,101137107,USD,2009Q1,2009Q1,26105.0000,897.0000,12829.0000,A,11975.2679
025279,2009-06-30,2009,2,INDL,C,D,STD,101137107,USD,2009Q2,2009Q2,26193.0000,1194.0000,12779.0000,A,15283.5961
025279,2009-09-30,2009,3,INDL,C,D,STD,101137107,USD,2009Q3,2009Q3,26229.0000,1381.0000,12932.0000,A,15993.5475
025279,2009-12-31,2009,4,INDL,C,D,STD,101137107,USD,2009Q4,2009Q4,25177.0000,864.0000,12876.0000,A,13596.7860
025279,2010-03-31,2010,1,INDL,C,D,STD,101137107,USD,2010Q1,2010Q1,22853.0000,519.0000,12072.0000,A,10947.8593
025279,2010-06-30,2010,2,INDL,C,D,STD,101137107,USD,2010Q2,2010Q2,23019.0000,811.0000,12126.0000,A,8798.0316
025279,2010-09-30,2010,3,INDL,C,D,STD,101137107,USD,2010Q3,2010Q3,22486.0000,624.0000,11448.0000,A,9317.3793
025279,2010-12-31,2010,4,INDL,C,D,STD,101137107,USD,2010Q4,2010Q4,22128.0000,213.0000,10832.0000,A,11512.3046
025279,2011-03-31,2011,1,INDL,C,D,STD,101137107,USD,2011Q1,2011Q1,22070.0000,595.0000,10701.0000,A,10987.8011
025283,2005-01-31,2004,4,INDL,C,D,STD,500255104,USD,2004Q4,2004Q4,7979.2990,205.4840,3012.5710,A,
025283,2005-04-30,2005,1,INDL,C,D,STD,500255104,USD,2005Q1,2005Q1,8100.5780,119.7290,2921.4130,A,
025283,2005-07-31,2005,2,INDL,C,D,STD,500255104,USD,2005Q2,2005Q2,8464.0360,250.3330,3069.2340,A,
025283,2005-10-31,2005,3,INDL,C,D,STD,500255104,USD,2005Q3,2005Q3,9404.2270,132.7130,3840.9610,A,
025283,2006-01-31,2005,4,INDL,C,D,STD,500255104,USD,2005Q4,2005Q4,9153.0380,286.9160,3195.7000,A,
025283,2006-04-30,2006,1,INDL,C,D,STD,500255104,USD,2006Q1,2006Q1,9182.8680,1596.3380,3103.4850,A,19010.3371
025283,2006-07-31,2006,2,INDL,C,D,STD,500255104,USD,2006Q2,2006Q2,8649.2410,682.0830,3330.7360,A,18540.4921
025283,2006-10-31,2006,3,INDL,C,D,STD,500255104,USD,2006Q3,2006Q3,9494.6890,517.6780,3965.4070,A,23087.6826
025283,2007-01-31,2006,4,INDL,C,D,STD,500255104,USD,2006Q4,2006Q4,9041.1770,620.4000,3437.7820,A,22761.1173
025283,2007-04-30,2007,1,INDL,C,D,STD,500255104,USD,2007Q1,2007Q1,9261.4180,503.6300,3351.0040,A,23887.2290
025283,2007-07-31,2007,2,INDL,C,D,STD,500255104,USD,2007Q2,2007Q2,9763.2020,265.4770,3930.7390,A,19321.5104
025283,2007-10-31,2007,3,INDL,C,D,STD,500255104,USD,2007Q3,2007Q3,11109.3650,320.6650,5300.4600,A,17242.4949
025283,2008-01-31,2007,4,INDL,C,D,STD,500255104,USD,2007Q4,2007Q4,10560.0820,663.6710,4458.4790,A,14135.6080
025283,2008-04-30,2008,1,INDL,C,D,STD,500255104,USD,2008Q1,2008Q1,10629.8290,272.5320,4536.2980,A,14983.4186
025283,2008-07-31,2008,2,INDL,C,D,STD,500255104,USD,2008Q2,2008Q2,10875.5140,287.5820,4642.3150,A,12761.5112
025283,2008-10-31,2008,3,INDL,C,D,STD,500255104,USD,2008Q3,2008Q3,11872.4100,279.1010,5477.8630,A,10704.2164
025283,2009-01-31,2008,4,INDL,C,D,STD,500255104,USD,2008Q4,2008Q4,11334.0000,676.0000,4595.0000,A,11196.5500
025283,2009-04-30,2009,1,INDL,C,D,STD,500255104,USD,2009Q1,2009Q1,11538.0000,894.0000,4653.0000,A,13877.1000
025283,2009-07-31,2009,2,INDL,C,D,STD,500255104,USD,2009Q2,2009Q2,12059.0000,1354.0000,4923.0000,A,14856.3000
025283,2009-10-31,2009,3,INDL,C,D,STD,500255104,USD,2009Q3,2009Q3,13310.0000,1531.0000,5915.0000,A,17566.5400
025283,2010-01-31,2009,4,INDL,C,D,STD,500255104,USD,2009Q4,2009Q4,13160.0000,2267.0000,5307.0000,A,15463.5900
025283,2010-04-30,2010,1,INDL,C,D,STD,500255104,USD,2010Q1,2010Q1,13466.0000,2388.0000,5369.0000,A,16936.9200
025283,2010-07-31,2010,2,INDL,C,D,STD,500255104,USD,2010Q2,2010Q2,13706.0000,2518.0000,5329.0000,A,14688.5200
025283,2010-10-31,2010,3,INDL,C,D,STD,500255104,USD,2010Q3,2010Q3,14734.0000,2441.0000,6167.0000,A,15826.9800
025283,2011-01-31,2010,4,INDL,C,D,STD,500255104,USD,2010Q4,2010Q4,14779.0000,2277.0000,6929.0000,A,14776.9800
025283,2011-04-30,2011,1,INDL,C,D,STD,500255104,USD,2011Q1,2011Q1,14358.0000,1668.0000,6796.0000,A,14916.9300
025340,2005-03-31,2005,2,INDL,C,D,STD,23331A109,USD,2005Q1,2005Q2,10540.5000,572.8000,5857.8000,A,
025340,2005-06-30,2005,3,INDL,C,D,STD,23331A109,USD,2005Q2,2005Q3,11044.5000,171.8000,6031.8000,A,
025340,2005-09-30,2005,4,INDL,C,D,STD,23331A109,USD,2005Q3,2005Q4,12514.8000,1149.8000,6951.2000,A,
025340,2005-12-31,2006,1,INDL,C,D,STD,23331A109,USD,2005Q4,2006Q1,12813.3000,225.2000,7024.4000,A,11155.6206
025340,2006-03-31,2006,2,INDL,C,D,STD,23331A109,USD,2006Q1,2006Q2,13511.0000,278.2000,7389.0000,A,10382.8778
025340,2006-06-30,2006,3,INDL,C,D,STD,23331A109,USD,2006Q2,2006Q3,14559.7000,160.1000,8200.0000,A,7453.7306
025340,2006-09-30,2006,4,INDL,C,D,STD,23331A109,USD,2006Q3,2006Q4,14820.7000,835.9000,8262.7000,A,7502.2657
025340,2006-12-31,2007,1,INDL,C,D,STD,23331A109,USD,2006Q4,2007Q1,13668.7000,139.8000,7033.4000,A,8308.8534
025340,2007-03-31,2007,2,INDL,C,D,STD,23331A109,USD,2007Q1,2007Q2,13510.5000,218.6000,6867.7000,A,6910.0460
025340,2007-06-30,2007,3,INDL,C,D,STD,23331A109,USD,2007Q2,2007Q3,12494.0000,60.8000,6731.2000,A,6270.6756
025340,2007-09-30,2007,4,INDL,C,D,STD,23331A109,USD,2007Q3,2007Q4,11556.3000,275.0000,5901.0000,A,4034.0483
025340,2007-12-31,2008,1,INDL,C,D,STD,23331A109,USD,2007Q4,2008Q1,10401.0000,129.1000,4948.8000,A,4148.2471
025340,2008-03-31,2008,2,INDL,C,D,STD,23331A109,USD,2008Q1,2008Q2,8955.2000,560.9000,4848.1000,A,4974.5903
025340,2008-06-30,2008,3,INDL,C,D,STD,23331A109,USD,2008Q2,2008Q3,8464.5000,851.2000,4774.2000,A,3431.9635
025340,2008-09-30,2008,4,INDL,C,D,STD,23331A109,USD,2008Q3,2008Q4,7709.6000,1389.3000,4844.8000,A,4122.9132
